street_id,period,los_float,period_idx
567481213,period_15_30,1.0,31
567481213,period_23_30,1.0,47
567481213,period_3_30,1.0,7
567481213,period_4_00,1.0,8
567481213,period_4_30,1.0,9
567481213,period_5_00,1.0,10
567481213,period_6_00,1.0,12
567481213,period_6_30,1.0,13
567481213,period_7_30,1.0,15
567481213,period_8_00,1.0,16
567481213,period_9_00,1.0,18
567481215,period_10_00,1.0,20
567481215,period_10_30,1.0,21
567481215,period_12_00,1.72,24
567481215,period_13_30,1.0,27
567481215,period_14_00,1.0,28
567481215,period_14_30,1.0,29
567481215,period_15_00,1.0,30
567481215,period_15_30,1.0,31
567481215,period_23_30,1.0,47
567481215,period_3_30,1.0,7
567481215,period_4_00,1.0,8
567481215,period_4_30,1.0,9
567481215,period_5_00,1.0,10
567481215,period_6_00,1.0,12
567481215,period_6_30,1.0,13
567481215,period_7_30,1.0,15
567481215,period_8_00,1.0,16
567481215,period_9_00,1.0,18
567481218,period_12_00,1.72,24
567481218,period_12_30,1.48,25
567485853,period_0_00,1.64,0
567485853,period_23_30,1.88,47
567485854,period_0_00,1.79,0
567485854,period_23_30,1.82,47
567485854,period_3_00,2.2,6
567485854,period_6_00,1.24,12
567485855,period_0_00,1.76,0
567485855,period_10_00,2.2,20
567485855,period_23_30,1.64,47
567493089,period_0_00,1.48,0
567493089,period_23_30,2.08,47
567493094,period_0_00,1.96,0
567493094,period_23_30,1.96,47
567493097,period_0_00,1.96,0
567493097,period_23_30,2.2,47
567493102,period_0_00,1.48,0
567493102,period_23_30,1.48,47
567493111,period_0_00,1.96,0
567493111,period_23_30,1.48,47
567493113,period_0_00,1.48,0
567493113,period_10_00,2.2,20
567493113,period_23_30,2.2,47
567493113,period_7_00,1.72,14
567493114,period_0_00,1.96,0
567493114,period_11_30,2.2,23
567493114,period_23_30,2.2,47
567499448,period_0_00,1.72,0
567499448,period_23_30,1.48,47
567499453,period_0_00,1.72,0
567499453,period_23_30,1.48,47
567505116,period_0_00,1.48,0
567505116,period_10_00,1.72,20
567505116,period_11_00,1.24,22
567505116,period_11_30,2.2,23
567505116,period_12_00,2.2,24
567505116,period_12_30,2.2,25
567505116,period_13_00,2.2,26
567505116,period_13_30,2.2,27
567505116,period_14_00,2.2,28
567505116,period_14_30,2.2,29
567505116,period_23_30,1.86,47
567505116,period_4_30,1.24,9
567505116,period_5_00,1.24,10
567505116,period_6_00,1.24,12
567505116,period_9_30,2.2,19
567510252,period_0_00,1.96,0
567510252,period_23_30,1.48,47
567510254,period_10_30,1.6,21
567746437,period_11_30,2.2,23
567746437,period_12_00,2.2,24
567751081,period_11_30,2.2,23
567751081,period_12_00,2.2,24
568236968,period_14_00,1.24,28
568236968,period_14_30,1.24,29
568236970,period_14_00,1.0,28
568236970,period_3_30,1.0,7
568236970,period_4_30,1.0,9
568236970,period_5_30,1.0,11
568236970,period_6_00,1.0,12
568236972,period_11_30,1.48,23
568236972,period_12_00,1.63,24
568236972,period_13_30,1.24,27
568236972,period_14_00,1.34,28
568236972,period_14_30,1.24,29
568236972,period_15_00,1.24,30
568236972,period_15_30,1.24,31
568236972,period_16_00,1.24,32
568236972,period_1_00,2.2,2
568236972,period_3_00,1.24,6
568238640,period_15_00,1.0,30
568238640,period_5_00,1.0,10
568238640,period_6_00,2.2,12
568241479,period_7_30,1.0,15
568271158,period_0_30,2.2,1
568271158,period_10_30,1.96,21
568271158,period_11_00,1.24,22
568271158,period_14_00,1.96,28
568271158,period_3_30,1.84,7
568271158,period_4_00,1.24,8
568271158,period_5_00,1.24,10
568271158,period_6_00,1.24,12
568271159,period_14_00,2.2,28
568271159,period_3_30,1.72,7
568277866,period_0_30,1.0,1
568277866,period_10_00,2.08,20
568277866,period_10_30,1.72,21
568277866,period_3_30,1.6,7
568277866,period_4_00,1.72,8
568277866,period_6_00,1.96,12
568287088,period_13_00,1.48,26
568287088,period_13_30,1.24,27
568287088,period_4_00,1.0,8
568287088,period_5_00,1.0,10
568287093,period_15_00,1.48,30
568287093,period_3_30,1.48,7
568287093,period_4_00,1.24,8
568287093,period_4_30,1.6,9
568287093,period_5_00,1.96,10
568287097,period_0_00,1.0,0
568287100,period_0_00,1.24,0
568287100,period_0_30,1.0,1
568287100,period_10_00,1.0,20
568287100,period_10_30,1.0,21
568287100,period_11_30,1.0,23
568287100,period_13_00,1.72,26
568287100,period_13_30,1.72,27
568287100,period_15_00,1.0,30
568287100,period_3_30,1.0,7
568287100,period_4_00,1.0,8
568287100,period_5_00,1.24,10
568287100,period_6_00,1.0,12
568287100,period_7_00,1.0,14
568287103,period_0_00,1.24,0
568287103,period_0_30,1.96,1
568287103,period_10_00,2.2,20
568287103,period_11_30,2.2,23
568287103,period_4_00,1.24,8
568287107,period_7_00,1.96,14
568396835,period_0_30,1.48,1
568396835,period_10_00,1.96,20
568396835,period_3_30,1.0,7
568396835,period_4_00,1.8,8
568396835,period_4_30,1.0,9
568396835,period_7_00,1.0,14
568396835,period_7_30,1.96,15
568398678,period_9_30,1.36,19
568398679,period_10_00,1.05,20
568398679,period_6_00,1.4,12
568398679,period_7_30,1.0,15
568398679,period_9_30,1.08,19
568398680,period_7_30,1.0,15
568398684,period_10_00,1.35,20
568398684,period_6_00,1.2,12
568398684,period_7_30,1.0,15
568398684,period_9_30,1.45,19
568401407,period_6_00,1.0,12
568697394,period_10_00,1.0,20
568697394,period_10_30,1.0,21
568697394,period_12_00,2.2,24
568697394,period_13_30,1.0,27
568697394,period_14_00,1.0,28
568697394,period_14_30,1.0,29
568697394,period_15_00,1.0,30
568697394,period_15_30,1.0,31
568697394,period_23_30,1.0,47
568697394,period_3_30,1.0,7
568697394,period_4_00,1.0,8
568697394,period_4_30,1.0,9
568697394,period_5_00,1.0,10
568697394,period_6_00,1.0,12
568697394,period_6_30,1.0,13
568697394,period_7_30,1.0,15
568697394,period_8_00,1.0,16
568697394,period_9_00,1.0,18
569004651,period_13_30,1.0,27
569004651,period_14_00,1.0,28
569004651,period_14_30,1.0,29
569004651,period_5_00,1.0,10
569004651,period_7_30,1.0,15
569005443,period_0_00,2.2,0
569011609,period_0_00,2.04,0
569011612,period_0_00,1.9,0
569379947,period_8_30,1.0,17
583820293,period_0_00,1.78,0
585932603,period_1_00,1.24,2
585932605,period_10_30,2.2,21
585932605,period_2_00,2.2,4
585932686,period_0_00,1.77,0
585932686,period_23_30,1.83,47
585932686,period_9_00,1.48,18
585932687,period_0_00,1.75,0
585932687,period_1_30,1.48,3
585932687,period_23_30,1.76,47
585932687,period_9_00,2.2,18
585932809,period_0_00,1.72,0
585932809,period_23_30,1.62,47
585932812,period_0_00,1.72,0
585932812,period_14_00,1.72,28
585932812,period_23_30,1.79,47
585932812,period_2_00,2.2,4
585972033,period_0_00,1.48,0
585972033,period_23_30,1.72,47
585972034,period_0_00,1.0,0
587670013,period_13_00,2.2,26
587812525,period_0_00,2.2,0
587812525,period_0_30,1.0,1
587812525,period_11_00,2.2,22
587812525,period_11_30,1.24,23
587812526,period_0_00,2.2,0
587812526,period_8_00,2.2,16
592572080,period_3_30,1.0,7
592572082,period_3_30,1.0,7
592572084,period_3_30,1.0,7
594957093,period_16_30,1.48,33
594957093,period_1_00,1.0,2
596133455,period_2_00,1.0,4
599642509,period_10_00,1.0,20
599642509,period_10_30,1.0,21
599642509,period_11_00,1.0,22
599642509,period_11_30,1.0,23
599642509,period_12_00,1.0,24
599642509,period_23_30,1.0,47
599642509,period_6_00,1.48,12
599642509,period_7_30,1.0,15
599642509,period_8_30,1.0,17
599642509,period_9_30,1.0,19
599642510,period_4_30,1.0,9
599642510,period_5_00,1.0,10
599642510,period_6_00,1.6,12
599642510,period_6_30,1.0,13
599642510,period_8_30,1.0,17
599651250,period_0_30,1.24,1
599651250,period_1_00,2.04,2
599651250,period_1_30,1.72,3
599651250,period_22_30,2.2,45
599651833,period_22_30,2.2,45
599657671,period_11_30,1.72,23
599657671,period_12_30,1.57,25
599657671,period_13_00,1.72,26
599657671,period_13_30,1.24,27
599657671,period_14_00,1.24,28
599657671,period_14_30,1.24,29
599657671,period_15_00,1.24,30
599657671,period_15_30,1.24,31
599657671,period_16_00,1.24,32
599657671,period_3_00,1.24,6
599657672,period_11_30,1.96,23
599657672,period_14_00,1.24,28
599657672,period_14_30,1.24,29
599657672,period_15_00,1.24,30
599657672,period_15_30,1.24,31
599659466,period_14_00,1.0,28
599659466,period_4_30,2.2,9
601446844,period_0_30,1.96,1
601556035,period_3_30,1.24,7
601932579,period_0_00,1.48,0
601932579,period_0_30,1.56,1
601932579,period_10_00,1.72,20
601932579,period_3_30,1.42,7
601932579,period_4_00,1.32,8
601932579,period_4_30,1.36,9
601932579,period_6_00,1.0,12
601932579,period_7_00,1.0,14
601932581,period_4_00,2.2,8
602009562,period_0_00,2.2,0
602009562,period_0_30,2.2,1
602009562,period_10_00,1.72,20
602009562,period_1_00,2.2,2
602308860,period_0_00,1.96,0
602308860,period_0_30,2.14,1
602308860,period_10_00,2.2,20
602308860,period_10_30,1.96,21
602308860,period_12_00,1.72,24
602308860,period_1_00,1.72,2
602814751,period_3_00,1.0,6
602814751,period_7_00,1.0,14
602887624,period_0_00,1.6,0
602887624,period_0_30,1.24,1
602887640,period_0_30,1.24,1
602887640,period_5_00,1.96,10
603197040,period_11_00,1.48,22
603197040,period_11_30,1.46,23
603197040,period_12_00,1.32,24
603197040,period_13_30,1.24,27
603197040,period_14_00,1.32,28
603197040,period_14_30,1.24,29
603197040,period_15_00,1.24,30
603197040,period_15_30,1.24,31
603197040,period_2_00,1.36,4
603197040,period_3_00,1.24,6
603197040,period_4_30,1.0,9
603197040,period_5_30,1.0,11
603197040,period_6_00,1.6,12
603197040,period_6_30,1.0,13
603197040,period_7_30,1.0,15
603197040,period_9_30,1.24,19
603268605,period_3_30,1.0,7
603268605,period_4_30,1.0,9
603268605,period_5_00,1.0,10
603941220,period_10_00,1.48,20
604099889,period_11_00,2.2,22
604099889,period_11_30,2.14,23
604099889,period_12_00,1.6,24
604101742,period_11_00,2.2,22
604101742,period_11_30,2.2,23
604101742,period_14_00,2.2,28
604172962,period_14_00,1.24,28
604172962,period_15_30,1.24,31
604177378,period_3_30,1.0,7
604177378,period_4_00,1.0,8
604182457,period_10_00,2.2,20
604182457,period_3_30,1.96,7
604182457,period_4_00,1.96,8
604182457,period_4_30,1.72,9
604425025,period_4_30,1.12,9
604425028,period_0_00,1.0,0
604425028,period_0_30,1.12,1
604425028,period_1_00,1.48,2
604425028,period_3_30,1.12,7
604425028,period_4_00,1.08,8
604425028,period_4_30,1.18,9
604425029,period_0_00,1.1,0
604425029,period_0_30,1.27,1
604425029,period_14_00,2.2,28
604425029,period_15_30,2.2,31
604425029,period_1_00,1.55,2
604425029,period_4_30,1.24,9
604426123,period_0_30,2.08,1
604442419,period_1_30,1.48,3
604442419,period_3_30,1.48,7
604442420,period_8_00,1.0,16
604442425,period_11_00,1.0,22
604442425,period_8_00,1.96,16
604449066,period_1_30,1.4,3
604449196,period_1_30,1.0,3
604449197,period_12_00,1.64,24
604449197,period_12_30,1.48,25
604449200,period_12_00,1.4,24
604449200,period_12_30,1.12,25
604451851,period_0_00,1.0,0
604451851,period_8_00,1.0,16
604465084,period_1_00,1.96,2
604465084,period_1_30,1.24,3
604465085,period_11_00,1.0,22
604465085,period_1_00,2.2,2
604465085,period_1_30,1.6,3
604469774,period_1_30,1.1,3
604469777,period_1_00,1.48,2
604469777,period_1_30,1.07,3
604499637,period_11_00,1.72,22
604507169,period_12_00,1.72,24
604803381,period_3_30,1.0,7
604803381,period_8_00,1.24,16
604803382,period_1_00,1.48,2
604808815,period_0_30,1.96,1
604808815,period_10_00,2.2,20
604808815,period_1_00,1.72,2
604808820,period_0_00,1.0,0
604808820,period_0_30,1.0,1
604808820,period_10_00,1.0,20
604808820,period_13_00,2.2,26
604808823,period_0_00,1.24,0
604808832,period_0_00,1.0,0
604808832,period_0_30,1.12,1
604808832,period_10_00,1.36,20
604808832,period_10_30,1.24,21
604808832,period_12_00,1.44,24
604808832,period_12_30,2.2,25
604808832,period_13_00,2.02,26
604808832,period_13_30,2.2,27
604808832,period_14_00,2.2,28
604808832,period_14_30,2.2,29
604808832,period_1_00,1.0,2
604808832,period_3_30,1.72,7
604808832,period_4_00,1.36,8
604808832,period_4_30,1.96,9
604808832,period_6_00,2.2,12
604808832,period_7_00,1.36,14
604808839,period_10_00,2.2,20
604808845,period_3_30,1.24,7
604808849,period_13_00,1.8,26
604808849,period_13_30,1.96,27
604808849,period_14_00,2.2,28
604808849,period_14_30,2.2,29
604808849,period_3_30,1.24,7
604808849,period_4_30,1.72,9
604808849,period_6_00,1.24,12
604808849,period_7_00,1.0,14
604812173,period_13_30,2.2,27
604812173,period_14_00,2.2,28
604830680,period_0_30,1.48,1
604830682,period_0_30,2.2,1
604839605,period_17_00,1.96,34
604878205,period_0_30,1.0,1
604878205,period_3_30,1.24,7
604878205,period_4_00,1.48,8
604878205,period_4_30,1.4,9
604878205,period_6_00,1.08,12
604878205,period_7_00,1.08,14
604878206,period_0_00,1.12,0
604878206,period_0_30,1.24,1
604878206,period_10_00,1.0,20
604878206,period_10_30,1.48,21
604878219,period_10_00,1.0,20
604887008,period_10_00,1.0,20
604887008,period_10_30,1.0,21
604887008,period_12_30,1.0,25
604887008,period_13_30,1.0,27
604887008,period_14_00,1.0,28
604887008,period_14_30,1.0,29
604887008,period_15_00,1.0,30
604887008,period_15_30,1.0,31
604887008,period_23_00,1.0,46
604887008,period_3_00,1.0,6
604887008,period_3_30,1.0,7
604887008,period_4_00,1.0,8
604887008,period_4_30,1.0,9
604887008,period_5_30,1.0,11
604887008,period_6_00,1.0,12
604887008,period_7_00,1.0,14
604887008,period_7_30,1.0,15
604887008,period_8_30,1.0,17
604887008,period_9_30,1.0,19
604887009,period_10_00,1.0,20
604887009,period_10_30,1.0,21
604887009,period_12_30,1.0,25
604887009,period_13_00,1.0,26
604887009,period_13_30,1.04,27
604887009,period_14_00,1.0,28
604887009,period_14_30,1.0,29
604887009,period_15_00,1.0,30
604887009,period_15_30,1.0,31
604887009,period_23_00,1.0,46
604887009,period_23_30,1.0,47
604887009,period_2_00,1.0,4
604887009,period_3_00,1.0,6
604887009,period_3_30,1.0,7
604887009,period_4_00,1.0,8
604887009,period_4_30,1.0,9
604887009,period_5_30,1.0,11
604887009,period_6_00,1.0,12
604887009,period_6_30,1.0,13
604887009,period_7_00,1.0,14
604887009,period_7_30,1.0,15
604887009,period_8_30,1.0,17
604887009,period_9_30,1.0,19
605148460,period_9_30,1.0,19
605154930,period_10_00,1.0,20
605154930,period_4_00,1.48,8
605154930,period_9_30,1.0,19
605154931,period_6_30,1.0,13
605154931,period_7_30,1.0,15
605154931,period_9_30,1.0,19
605158619,period_10_00,1.0,20
605158619,period_12_30,1.0,25
605158619,period_23_30,1.0,47
605158619,period_4_00,1.48,8
605158619,period_6_30,1.32,13
605158619,period_7_30,1.64,15
605158619,period_9_00,2.2,18
605158619,period_9_30,1.12,19
605158620,period_6_30,1.0,13
605158620,period_7_30,1.0,15
605158620,period_9_30,1.32,19
605194405,period_9_30,1.48,19
605460336,period_10_00,1.24,20
605460336,period_12_00,1.24,24
605467966,period_11_00,1.24,22
605469913,period_0_00,1.16,0
605469913,period_0_30,1.34,1
605469913,period_10_00,1.24,20
605469913,period_10_30,1.08,21
605469913,period_13_00,1.0,26
605469913,period_13_30,1.08,27
605469913,period_23_30,1.0,47
605469951,period_0_00,2.14,0
605469951,period_0_30,2.2,1
605469951,period_10_00,1.48,20
605469951,period_12_00,2.2,24
605469951,period_12_30,1.96,25
605469951,period_13_30,1.24,27
605469951,period_14_30,1.24,29
605469951,period_15_00,1.24,30
605469951,period_15_30,1.24,31
605469951,period_23_30,1.48,47
605469951,period_3_00,1.24,6
605511911,period_10_00,2.2,20
605511911,period_10_30,1.0,21
605511911,period_11_30,1.0,23
605511911,period_18_00,1.72,36
605511911,period_9_30,1.0,19
605511912,period_7_30,1.36,15
605511912,period_8_30,1.36,17
605511912,period_9_30,1.96,19
606188822,period_10_00,1.0,20
606188822,period_10_30,1.0,21
606188822,period_13_00,1.0,26
606188822,period_13_30,1.0,27
606188822,period_14_00,1.0,28
606188822,period_14_30,1.0,29
606188822,period_15_00,1.0,30
606188822,period_15_30,1.0,31
606188822,period_23_30,1.0,47
606188822,period_3_30,1.0,7
606188822,period_4_00,1.0,8
606188822,period_4_30,1.0,9
606188822,period_5_30,1.0,11
606188822,period_6_00,1.0,12
606188822,period_6_30,1.0,13
606188822,period_7_30,1.0,15
606188822,period_8_00,1.0,16
606188822,period_8_30,1.0,17
606188822,period_9_00,1.0,18
606188824,period_10_00,1.0,20
606188824,period_14_00,1.0,28
606240976,period_1_00,1.0,2
606240976,period_1_30,1.16,3
606240977,period_1_30,1.21,3
606240979,period_1_00,1.24,2
606240980,period_0_30,1.48,1
606240980,period_1_00,1.1,2
606240980,period_1_30,1.0,3
606244877,period_1_00,1.6,2
606244877,period_1_30,2.08,3
606251357,period_1_30,1.0,3
606279216,period_12_00,1.0,24
606279216,period_12_30,1.0,25
606279216,period_1_30,2.2,3
606279217,period_12_00,1.24,24
606279217,period_12_30,1.0,25
606279219,period_12_00,1.48,24
606279219,period_12_30,1.06,25
606297691,period_12_00,1.0,24
606521503,period_10_30,2.17,21
606521503,period_13_00,1.8,26
606521503,period_7_00,2.2,14
606521505,period_0_00,1.08,0
606521505,period_0_30,1.0,1
606521505,period_10_00,1.24,20
606521505,period_10_30,1.0,21
606521505,period_23_30,1.0,47
606521505,period_9_30,1.0,19
606521506,period_0_00,1.0,0
606521506,period_10_00,1.0,20
606521506,period_10_30,1.0,21
606521507,period_10_30,1.96,21
606521507,period_13_00,1.0,26
606521507,period_13_30,1.0,27
606521507,period_15_00,1.36,30
606521507,period_3_30,1.43,7
606521507,period_4_30,1.0,9
606521507,period_5_00,1.38,10
606521507,period_7_00,1.0,14
606521507,period_9_30,1.96,19
606521509,period_0_00,1.24,0
606521509,period_0_30,1.0,1
606521509,period_10_00,1.0,20
606521509,period_13_00,1.72,26
606521509,period_15_00,1.96,30
606521509,period_3_30,2.11,7
606521509,period_4_00,1.72,8
606521509,period_4_30,2.0,9
606521509,period_9_30,2.08,19
606521510,period_0_00,1.04,0
606521510,period_0_30,1.0,1
606521510,period_10_00,1.0,20
606521510,period_10_30,1.96,21
606521510,period_13_00,1.96,26
606521510,period_23_30,1.48,47
606521511,period_0_00,1.08,0
606521511,period_0_30,1.0,1
606521511,period_10_00,1.0,20
606521511,period_10_30,1.96,21
606521511,period_13_00,1.24,26
606521511,period_15_00,1.0,30
606521511,period_3_30,1.24,7
606521511,period_4_00,1.4,8
606521511,period_4_30,1.24,9
606521511,period_6_00,1.6,12
606525368,period_0_00,1.42,0
606525368,period_10_00,1.6,20
606525368,period_10_30,1.8,21
606525368,period_3_30,1.24,7
606525368,period_5_00,1.12,10
606525370,period_10_30,2.2,21
606525370,period_13_30,2.2,27
606525370,period_15_00,1.96,30
606525370,period_3_30,1.72,7
606525370,period_4_00,1.48,8
606525370,period_4_30,2.2,9
606525370,period_5_00,1.96,10
606525370,period_7_00,1.36,14
606525371,period_0_00,1.1,0
606525371,period_0_30,1.48,1
606525371,period_10_00,1.54,20
606525371,period_10_30,1.8,21
606525371,period_11_30,1.0,23
606525371,period_13_00,1.84,26
606526846,period_6_00,1.0,12
606543189,period_14_30,1.32,29
606543190,period_14_30,1.0,29
606547878,period_13_00,2.2,26
606547879,period_0_00,1.1,0
606547879,period_0_30,1.0,1
606547879,period_10_00,1.0,20
606547879,period_23_30,1.36,47
606547879,period_9_30,1.0,19
606547881,period_0_30,1.0,1
606547881,period_10_00,1.24,20
606547882,period_15_00,1.0,30
606547882,period_5_00,1.0,10
606547882,period_6_00,1.96,12
606547883,period_15_00,1.0,30
606547883,period_3_30,1.0,7
606547883,period_4_00,1.12,8
606547883,period_4_30,1.0,9
606547883,period_5_00,1.48,10
606547883,period_6_00,1.0,12
606547883,period_7_00,1.0,14
606547885,period_13_00,2.2,26
606547885,period_3_30,1.0,7
606547886,period_10_30,1.96,21
606547886,period_6_00,2.2,12
606547886,period_7_00,1.48,14
606547887,period_13_00,1.0,26
606547908,period_0_00,1.24,0
606547908,period_10_00,1.48,20
606547908,period_10_30,1.0,21
606547908,period_3_30,1.0,7
606547908,period_5_00,1.24,10
606547908,period_6_00,1.0,12
606547912,period_0_30,2.08,1
606547912,period_15_00,1.0,30
606547912,period_3_30,1.0,7
606547912,period_4_00,1.24,8
