u,v,osmid,highway,length,geometry
2230862976,2230862974,758009914,service,36.4699601015964,"LINESTRING (106.6861079 10.7819833, 106.6863546 10.7817623)"
10720265566,9448814096,1024706305,service,21.302418791066444,"LINESTRING (106.6793864 10.779373, 106.6794796 10.779324, 106.6795345 10.7792548)"
10720265566,13475788553,1469400052,service,76.83340987814697,"LINESTRING (106.6793864 10.779373, 106.6792689 10.7794893, 106.6792866 10.7795138, 106.6792358 10.7795528, 106.6792129 10.7795615, 106.6791776 10.7795591, 106.6791261 10.7795317, 106.6790797 10.779498, 106.6790296 10.7794369, 106.6789482 10.7792732)"
10720265566,13475788565,1469400053,service,69.69054886845636,"LINESTRING (106.6793864 10.779373, 106.6794192 10.779439, 106.679405 10.7794566, 106.6794179 10.7795001, 106.679392 10.7795201, 106.679389 10.7795331, 106.6793099 10.7796016, 106.6794154 10.7797098, 106.6793867 10.7797762, 106.6793451 10.7798578, 106.6793328 10.7798774)"
3081520486,5778212574,610079001,service,52.73559614493669,"LINESTRING (106.6844284 10.7781194, 106.6847053 10.7785079)"
3081520486,3257247348,700026885,tertiary,58.05283262898379,"LINESTRING (106.6844284 10.7781194, 106.6848872 10.7778559)"
3081520486,411926172,700026885,tertiary,58.85453444155168,"LINESTRING (106.6844284 10.7781194, 106.6842069 10.7782467, 106.6839633 10.7783866)"
12111726048,12123468100,605468831,residential,8.273354899024396,"LINESTRING (106.7064705 10.7799174, 106.7064211 10.779861)"
12111726048,12111726052,1336352230,service,14.805865793519702,"LINESTRING (106.7064705 10.7799174, 106.7065929 10.7798602)"
12111726048,411926043,1485632374,residential,87.39057999233569,"LINESTRING (106.7064705 10.7799174, 106.7069926 10.7805129)"
12111726052,12111726048,1336352230,service,14.805865793519702,"LINESTRING (106.7065929 10.7798602, 106.7064705 10.7799174)"
12111726052,12111726052,1307884854,service,51.44561674703416,"LINESTRING (106.7065929 10.7798602, 106.7065874 10.779827, 106.7065958 10.7797981, 106.706653 10.7797637, 106.7067198 10.7797357, 106.7067463 10.7797486, 106.7067727 10.7797734, 106.7065929 10.7798602)"
10724329054,10724329059,1153040570,service,19.117992119658112,"LINESTRING (106.6931919 10.7810073, 106.6933125 10.7811319)"
10724329054,10724329054,1153040569,service,64.56357844513042,"LINESTRING (106.6931919 10.7810073, 106.6931631 10.7810268, 106.6931233 10.7810387, 106.6930847 10.7810394, 106.6930476 10.7810241, 106.6930205 10.7809996, 106.693178 10.7808495, 106.6931949 10.7808714, 106.6932138 10.7809046, 106.6932213 10.7809418, 106.6932145 10.780973, 106.6931919 10.7810073)"
10724329054,10724329054,1153040569,service,64.56357844513042,"LINESTRING (106.6931919 10.7810073, 106.6932145 10.780973, 106.6932213 10.7809418, 106.6932138 10.7809046, 106.6931949 10.7808714, 106.693178 10.7808495, 106.6930205 10.7809996, 106.6930476 10.7810241, 106.6930847 10.7810394, 106.6931233 10.7810387, 106.6931631 10.7810268, 106.6931919 10.7810073)"
10724329059,411926212,608262688,secondary,95.70495956706226,"LINESTRING (106.6933125 10.7811319, 106.6939507 10.7805422)"
10724329059,10724329054,1153040570,service,19.117992119658112,"LINESTRING (106.6933125 10.7811319, 106.6931919 10.7810073)"
13235930768,7503000199,1442520813,service,11.855458639245903,"LINESTRING (106.700632 10.7724479, 106.7005338 10.7724025)"
13235930768,13235930768,1442520812,service,82.88084405760758,"LINESTRING (106.700632 10.7724479, 106.7006174 10.7724833, 106.7006182 10.7724987, 106.700624 10.7725189, 106.7006383 10.7725327, 106.7008149 10.7726227, 106.7008374 10.7726255, 106.7008611 10.7726144, 106.7008801 10.7725915, 106.7008959 10.7725563, 106.7008966 10.7725344, 106.7008866 10.7725151, 106.7007165 10.7724176, 106.7006904 10.7724084, 106.7006642 10.7724111, 106.7006487 10.772422, 106.700632 10.7724479)"
3462940797,2614395109,518602442,service,31.958765568458222,"LINESTRING (106.6741917 10.7693278, 106.6739972 10.7695425)"
3462940797,5058497793,518602442,service,33.839212256891656,"LINESTRING (106.6741917 10.7693278, 106.674256 10.769279, 106.6743419 10.7692, 106.6743984 10.7691063)"
3462940797,6639607761,518602465,service,37.14380408664964,"LINESTRING (106.6741917 10.7693278, 106.6740834 10.7692351, 106.6739012 10.7691631)"
3462940800,698217108,694625406,primary,32.29575566002434,"LINESTRING (106.6746869 10.7718596, 106.6749357 10.7720165)"
3462940800,698217115,339106368,service,139.59088585858288,"LINESTRING (106.6746869 10.7718596, 106.6749407 10.7714555, 106.6750841 10.7711938, 106.6750276 10.7711488, 106.6751623 10.7709358, 106.6753082 10.7710094)"
3462940803,6794526676,694625406,primary,4.307827506083547,"LINESTRING (106.674291 10.771611, 106.6743236 10.7716328)"
3462940803,4646769630,1245497094,service,56.03347486474256,"LINESTRING (106.674291 10.771611, 106.6744508 10.7714443, 106.6745735 10.7713281, 106.6746661 10.7712708)"
3462940804,3462940800,694625406,primary,32.4858065323333,"LINESTRING (106.6744361 10.7717026, 106.6746869 10.7718596)"
3462940804,4646769630,470506014,service,55.80627622133282,"LINESTRING (106.6744361 10.7717026, 106.6746269 10.7714713, 106.6746661 10.7712708)"
3462940807,5059499365,518720103,service,42.451456588952844,"LINESTRING (106.677851 10.7725346, 106.6782137 10.7726717)"
3462940807,726943898,1408264014,service,18.932813408896195,"LINESTRING (106.677851 10.7725346, 106.6779234 10.7723799)"
3462940807,5059499363,1408264014,service,23.378888523489216,"LINESTRING (106.677851 10.7725346, 106.677719 10.7727001)"
3462940808,6794513288,227742840,secondary,20.04255762702255,"LINESTRING (106.6782371 10.7734247, 106.6781026 10.7735473)"
3462940808,5059499404,227742840,secondary,18.366714417116114,"LINESTRING (106.6782371 10.7734247, 106.6783604 10.7733124)"
3462940808,5059499393,518720109,service,40.98244319665159,"LINESTRING (106.6782371 10.7734247, 106.6778914 10.7732815)"
3462940809,5059499370,339106370,service,22.784571929291662,"LINESTRING (106.6788145 10.77257, 106.6786711 10.7727188)"
3462940809,5764817349,1331550078,primary,28.649924542993283,"LINESTRING (106.6788145 10.77257, 106.6789599 10.772691, 106.679015 10.7727361)"
3462940813,5059499404,227742840,secondary,11.198796680870688,"LINESTRING (106.6784345 10.7732428, 106.6783604 10.7733124)"
3462940813,5059499402,227742840,secondary,10.219320978656748,"LINESTRING (106.6784345 10.7732428, 106.6785064 10.773184)"
3462940813,5059499366,339106370,service,18.524961486195437,"LINESTRING (106.6784345 10.7732428, 106.678398 10.7731642, 106.6784212 10.7730873)"
726943896,5059499331,58673268,service,19.384588802444387,"LINESTRING (106.6754913 10.7708133, 106.6756306 10.7709213)"
726943896,10699050061,1408264016,service,29.84604260459467,"LINESTRING (106.6754913 10.7708133, 106.6756967 10.7706363)"
726943896,698217115,1408264015,service,29.608383866746756,"LINESTRING (106.6754913 10.7708133, 106.6753745 10.7709315, 106.6753082 10.7710094)"
726943897,5059499353,58673267,service,17.58428138490367,"LINESTRING (106.6776074 10.7728779, 106.6776919 10.7727433)"
726943897,5059499355,518720100,service,17.797170886995406,"LINESTRING (106.6776074 10.7728779, 106.6774673 10.7727962)"
726943897,5058500154,58673267,service,94.50036358224352,"LINESTRING (106.6776074 10.7728779, 106.6775169 10.7730125, 106.6773513 10.7732586, 106.6770086 10.7730548)"
726943898,5058500152,58673268,service,59.821159978748774,"LINESTRING (106.6779234 10.7723799, 106.677416 10.7721775)"
726943898,5764817346,724482945,service,47.560599381107785,"LINESTRING (106.6779234 10.7723799, 106.6781923 10.7720435)"
726943898,3462940807,1408264014,service,18.932813408896195,"LINESTRING (106.6779234 10.7723799, 106.677851 10.7725346)"
6657689802,11870809995,35112712,service,7.227773801105743,"LINESTRING (106.6942522 10.7738135, 106.6942978 10.7738606)"
6657689802,11870810296,1162414403,tertiary,61.573042243022115,"LINESTRING (106.6942522 10.7738135, 106.6938276 10.7741777)"
13102762247,13102762251,1425470756,service,12.668632207532125,"LINESTRING (106.7032884 10.7717703, 106.7033371 10.7716669)"
13102762250,411926196,35114629,residential,152.82058574529034,"LINESTRING (106.7031439 10.7715751, 106.702606 10.7728438)"
13102762250,13102762251,1425470755,service,23.443364609935013,"LINESTRING (106.7031439 10.7715751, 106.7033371 10.7716669)"
13102762250,411918867,35114629,residential,65.60418358214407,"LINESTRING (106.7031439 10.7715751, 106.7032535 10.7713166, 106.7033383 10.7711167, 106.7033721 10.7710294)"
13102762251,13102762250,1425470755,service,23.443364609935013,"LINESTRING (106.7033371 10.7716669, 106.7031439 10.7715751)"
13102762251,13102762252,1425470756,service,12.309203920174959,"LINESTRING (106.7033371 10.7716669, 106.703385 10.7715667)"
13102762251,13102762247,1425470756,service,12.668632207532125,"LINESTRING (106.7033371 10.7716669, 106.7032884 10.7717703)"
13102762252,13102762251,1425470756,service,12.309203920174959,"LINESTRING (106.703385 10.7715667, 106.7033371 10.7716669)"
10226911705,10226911710,1118219561,service,4.431923476648574,"LINESTRING (106.6926745 10.7931773, 106.6926709 10.7931376)"
10226911705,10226911709,1118219561,service,14.190135771436712,"LINESTRING (106.6926745 10.7931773, 106.6927491 10.7931793, 106.69275 10.7932336)"
10226911705,10226911708,1118219562,service,7.691521466999757,"LINESTRING (106.6926745 10.7931773, 106.6926217 10.7931799, 106.6926205 10.7931971)"
10226911708,10226911705,1118219562,service,7.691521466999757,"LINESTRING (106.6926205 10.7931971, 106.6926217 10.7931799, 106.6926745 10.7931773)"
10226911709,10226911705,1118219561,service,14.190135771436712,"LINESTRING (106.69275 10.7932336, 106.6927491 10.7931793, 106.6926745 10.7931773)"
10226911710,10226911705,1118219561,service,4.431923476648574,"LINESTRING (106.6926709 10.7931376, 106.6926745 10.7931773)"
10226911710,10226911711,1118219563,service,5.188342287048761,"LINESTRING (106.6926709 10.7931376, 106.6926234 10.7931377)"
10226911710,411920831,1118219561,service,8.071828466279321,"LINESTRING (106.6926709 10.7931376, 106.6926672 10.7930977, 106.6926711 10.7930654)"
10226911711,10226911710,1118219563,service,5.188342287048761,"LINESTRING (106.6926234 10.7931377, 106.6926709 10.7931376)"
2230864392,2230864394,213375689,service,56.778712791304606,"LINESTRING (106.6862652 10.7813136, 106.6858985 10.7809517)"
2230864394,2230864392,213375689,service,56.778712791304606,"LINESTRING (106.6858985 10.7809517, 106.6862652 10.7813136)"
2230864394,411926208,654858471,tertiary,64.44783217293806,"LINESTRING (106.6858985 10.7809517, 106.6855668 10.7811791, 106.6854156 10.7812847)"
10240936461,10243588701,695895036,pedestrian,1.4045263662408622,"LINESTRING (106.7018328 10.7755782, 106.7018437 10.7755849)"
10240936461,6534621015,695895036,pedestrian,1.3103339682714983,"LINESTRING (106.7018328 10.7755782, 106.7018211 10.7755756)"
2230995550,2230996904,213394678,service,13.644486594062855,"LINESTRING (106.6885354 10.7920655, 106.6885787 10.7919504)"
2230995550,411919285,213394678,service,32.35845164888261,"LINESTRING (106.6885354 10.7920655, 106.6884829 10.7923519)"
2230995550,10734733576,35114323,service,100.92266036441478,"LINESTRING (106.6885354 10.7920655, 106.6882092 10.7919316, 106.6882669 10.791799, 106.6883464 10.7915528, 106.6883702 10.7913967)"
2230995552,2230996904,213394678,service,14.826927360856564,"LINESTRING (106.6886506 10.7918373, 106.6885787 10.7919504)"
11394108016,411925949,193256699,secondary,16.76372042465376,"LINESTRING (106.6985076 10.7840494, 106.6983963 10.7841532)"
11394108016,12047359827,1228637556,service,72.04770120497622,"LINESTRING (106.6985076 10.7840494, 106.6988368 10.7843925, 106.698709 10.7845165)"
10558393145,11221021745,1211088878,tertiary,13.027795019595755,"LINESTRING (106.6989052 10.7721665, 106.6988354 10.7722615)"
10558393145,12785555652,1128344411,tertiary,81.9735765691948,"LINESTRING (106.6989052 10.7721665, 106.6988525 10.7720934, 106.6988105 10.7720163, 106.698773 10.7719337, 106.6987316 10.7718471, 106.6986802 10.7717669, 106.6985321 10.7715858, 106.6985021 10.7715492)"
2907851673,11845290123,290222654,service,35.99412034674154,"LINESTRING (106.6956688 10.7773175, 106.695718 10.7772745, 106.6957715 10.7772366, 106.6958287 10.7772045, 106.695889 10.7771783, 106.6959517 10.7771584)"
2907851681,11845290123,287137240,service,47.830631259372616,"LINESTRING (106.6955728 10.7772152, 106.6956026 10.7771889, 106.6956554 10.777145, 106.6957111 10.7771023, 106.6957594 10.7770909, 106.6958083 10.7770953, 106.6958603 10.7771069, 106.6959079 10.7771278, 106.6959517 10.7771584)"
11297377347,11297377351,1219258959,service,10.973457059507965,"LINESTRING (106.7028439 10.7897916, 106.7028419 10.7897751, 106.7028455 10.7897589, 106.7028543 10.7897448, 106.7028674 10.7897343, 106.7028829 10.7897287, 106.7028993 10.7897282)"
11297377347,11297377355,1219258959,service,16.460668648228225,"LINESTRING (106.7028439 10.7897916, 106.7028512 10.7898065, 106.7028632 10.7898182, 106.7028784 10.7898254, 106.7028952 10.7898273, 106.7029116 10.7898237, 106.702926 10.789815, 106.7029364 10.7898025, 106.7029422 10.7897873, 106.7029428 10.7897711)"
11297377347,11905644349,1219258960,service,39.63477440596396,"LINESTRING (106.7028439 10.7897916, 106.7028095 10.7897938, 106.702795 10.7897912, 106.7027827 10.7897828, 106.7025967 10.7895878, 106.7025785 10.7895687)"
11297377351,11297377355,1219258959,service,7.204082547756048,"LINESTRING (106.7028993 10.7897282, 106.7029151 10.789733, 106.7029285 10.7897424, 106.702938 10.7897556, 106.7029428 10.7897711)"
11297377351,11297377347,1219258959,service,10.973457059507965,"LINESTRING (106.7028993 10.7897282, 106.7028829 10.7897287, 106.7028674 10.7897343, 106.7028543 10.7897448, 106.7028455 10.7897589, 106.7028419 10.7897751, 106.7028439 10.7897916)"
11297377351,11297377382,1219258965,service,10.461064705111369,"LINESTRING (106.7028993 10.7897282, 106.7029001 10.7896626, 106.7029132 10.7896372)"
11297377355,11297377347,1219258959,service,16.46066864822823,"LINESTRING (106.7029428 10.7897711, 106.7029422 10.7897873, 106.7029364 10.7898025, 106.702926 10.789815, 106.7029116 10.7898237, 106.7028952 10.7898273, 106.7028784 10.7898254, 106.7028632 10.7898182, 106.7028512 10.7898065, 106.7028439 10.7897916)"
11297377355,11297377351,1219258959,service,7.204082547756048,"LINESTRING (106.7029428 10.7897711, 106.702938 10.7897556, 106.7029285 10.7897424, 106.7029151 10.789733, 106.7028993 10.7897282)"
11297377355,11297377406,1219258964,service,23.818498458230227,"LINESTRING (106.7029428 10.7897711, 106.7030385 10.7898197, 106.7030707 10.7898481, 106.70309 10.7898523, 106.7031083 10.789846, 106.7031283 10.7898269)"
11297377360,2297783345,35113963,primary,53.76864782330361,"LINESTRING (106.7025442 10.7895328, 106.7029041 10.7892029)"
11297377360,11905644349,1219258960,service,5.474680838732176,"LINESTRING (106.7025442 10.7895328, 106.7025605 10.7895498, 106.7025785 10.7895687)"
11297377380,11297377406,1219258964,service,25.54335109505434,"LINESTRING (106.703296 10.7896668, 106.7031283 10.7898269)"
11297377380,11297377397,1219258967,service,61.24236625063259,"LINESTRING (106.703296 10.7896668, 106.7033207 10.7896721, 106.7033711 10.7896637, 106.7033947 10.789669, 106.7034141 10.7896837, 106.7034809 10.7897528, 106.7035578 10.7898323, 106.7035675 10.7898523, 106.70356 10.7898766, 106.703501 10.7899303, 106.7034709 10.790022)"
11297377380,11297377383,1219258967,service,48.529211692388095,"LINESTRING (106.703296 10.7896668, 106.7031201 10.7894824, 106.7030922 10.7894687, 106.70306 10.7894824, 106.7030064 10.7895351, 106.7029988 10.7895509, 106.7029832 10.7895727)"
11297377382,11297377383,1219258966,service,10.48336109913881,"LINESTRING (106.7029132 10.7896372, 106.7029832 10.7895727)"
11297377382,11297377351,1219258965,service,10.461064705111369,"LINESTRING (106.7029132 10.7896372, 106.7029001 10.7896626, 106.7028993 10.7897282)"
11297377383,11297377382,1219258966,service,10.48336109913881,"LINESTRING (106.7029832 10.7895727, 106.7029132 10.7896372)"
11297377383,11297377380,1219258967,service,48.529211692388095,"LINESTRING (106.7029832 10.7895727, 106.7029988 10.7895509, 106.7030064 10.7895351, 106.70306 10.7894824, 106.7030922 10.7894687, 106.7031201 10.7894824, 106.703296 10.7896668)"
